,age,length_of_service,STATUS,BUSINESS_UNIT,hierarchy_job,population_category,gender_short_F,gender_short_M,department_service_Business,department_service_Customer
15243,48,14,1,1,0,1,0,1,0,1
15244,49,15,1,1,0,1,0,1,0,1
15245,50,16,1,1,0,1,0,1,0,1
15246,51,17,1,1,0,1,0,1,0,1
15247,52,18,1,1,0,1,0,1,0,1
15248,53,19,1,1,0,1,0,1,0,1
15249,44,10,1,1,0,1,1,0,0,1
15250,45,11,1,1,0,1,1,0,0,1
15251,46,12,1,1,0,1,1,0,0,1
15252,47,13,1,1,0,1,1,0,0,1
15253,48,14,1,1,0,1,1,0,0,1
15254,49,15,1,1,0,1,1,0,0,1
15255,50,16,1,1,0,1,1,0,0,1
15256,51,17,1,1,0,1,1,0,0,1
15257,52,18,1,1,0,1,1,0,0,1
15258,53,19,1,1,0,1,1,0,0,1
15259,44,10,1,1,0,2,1,0,0,1
15260,45,11,1,1,0,2,1,0,0,1
15261,46,12,1,1,0,2,1,0,0,1
15262,47,13,1,1,0,2,1,0,0,1
15263,48,14,1,1,0,2,1,0,0,1
15264,49,15,1,1,0,2,1,0,0,1
15265,50,16,1,1,0,2,1,0,0,1
15266,51,17,1,1,0,2,1,0,0,1
15267,52,18,1,1,0,2,1,0,0,1
15268,53,19,1,1,0,2,1,0,0,1
15269,44,10,1,1,0,2,0,1,0,1
15270,45,11,1,1,0,2,0,1,0,1
15271,46,12,1,1,0,2,0,1,0,1
15272,47,13,1,1,0,2,0,1,0,1
15273,48,14,1,1,0,2,0,1,0,1
15274,49,15,1,1,0,2,0,1,0,1
15275,50,16,1,1,0,2,0,1,0,1
15276,51,17,1,1,0,2,0,1,0,1
15277,52,18,1,1,0,2,0,1,0,1
15278,53,19,1,1,0,2,0,1,0,1
15279,44,10,1,1,0,2,1,0,0,1
15280,45,11,1,1,0,2,1,0,0,1
15281,46,12,1,1,0,2,1,0,0,1
15282,47,13,1,1,0,2,1,0,0,1
15283,48,14,1,1,0,2,1,0,0,1
15284,49,15,1,1,0,2,1,0,0,1
15285,50,16,1,1,0,2,1,0,0,1
15286,51,17,1,1,0,2,1,0,0,1
15287,52,18,1,1,0,2,1,0,0,1
15288,53,19,1,1,0,2,1,0,0,1
15289,44,10,1,1,0,2,1,0,0,1
15290,45,11,1,1,0,2,1,0,0,1
15291,46,12,1,1,0,2,1,0,0,1
15292,47,13,1,1,0,2,1,0,0,1
15293,48,14,1,1,0,2,1,0,0,1
15294,49,15,1,1,0,2,1,0,0,1
15295,50,16,1,1,0,2,1,0,0,1
15296,51,17,1,1,0,2,1,0,0,1
15297,52,18,1,1,0,2,1,0,0,1
15298,53,19,1,1,0,2,1,0,0,1
15299,44,10,1,1,0,2,0,1,0,1
15300,45,11,1,1,0,2,0,1,0,1
15301,46,12,1,1,0,2,0,1,0,1
15302,47,13,1,1,0,2,0,1,0,1
15303,48,14,1,1,0,2,0,1,0,1
15304,49,15,1,1,0,2,0,1,0,1
15305,50,16,1,1,0,2,0,1,0,1
15306,51,17,1,1,0,2,0,1,0,1
15307,52,18,1,1,0,2,0,1,0,1
15308,53,19,1,1,0,2,0,1,0,1
15309,44,10,1,1,0,1,1,0,0,1
15310,45,11,1,1,0,1,1,0,0,1
15311,46,12,1,1,0,1,1,0,0,1
15312,47,13,1,1,0,1,1,0,0,1
15313,48,14,1,1,0,1,1,0,0,1
15314,49,15,1,1,0,1,1,0,0,1
15315,50,16,1,1,0,1,1,0,0,1
15316,51,17,1,1,0,1,1,0,0,1
15317,52,18,1,1,0,1,1,0,0,1
15318,53,19,1,1,0,1,1,0,0,1
15319,44,10,1,1,0,1,0,1,0,1
15320,45,11,1,1,0,1,0,1,0,1
15321,46,12,1,1,0,1,0,1,0,1
15322,47,13,1,1,0,1,0,1,0,1
15323,48,14,1,1,0,1,0,1,0,1
15324,49,15,1,1,0,1,0,1,0,1
15325,50,16,1,1,0,1,0,1,0,1
15326,51,17,1,1,0,1,0,1,0,1
15327,52,18,1,1,0,1,0,1,0,1
15328,53,19,1,1,0,1,0,1,0,1
15329,61,10,1,1,0,0,1,0,0,1
15330,62,11,1,1,0,0,1,0,0,1
15331,63,12,1,1,0,0,1,0,0,1
15332,64,13,1,1,0,0,1,0,0,1
15333,44,10,1,1,0,1,1,0,0,1
15334,45,11,1,1,0,1,1,0,0,1
15335,46,12,1,1,0,1,1,0,0,1
15336,47,13,1,1,0,1,1,0,0,1
15337,48,14,1,1,0,1,1,0,0,1
15338,49,15,1,1,0,1,1,0,0,1
15339,50,16,1,1,0,1,1,0,0,1
15340,51,17,1,1,0,1,1,0,0,1
15341,52,18,1,1,0,1,1,0,0,1
15342,53,19,1,1,0,1,1,0,0,1
15343,44,10,1,1,0,1,0,1,0,1
15344,45,11,1,1,0,1,0,1,0,1
15345,46,12,1,1,0,1,0,1,0,1
15346,47,13,1,1,0,1,0,1,0,1
15347,48,14,1,1,0,1,0,1,0,1
15348,49,15,1,1,0,1,0,1,0,1
15349,50,16,1,1,0,1,0,1,0,1
15350,51,17,1,1,0,1,0,1,0,1
15351,52,18,1,1,0,1,0,1,0,1
15352,53,19,1,1,0,1,0,1,0,1
15353,44,10,1,1,0,2,0,1,0,1
15354,45,11,1,1,0,2,0,1,0,1
15355,46,12,1,1,0,2,0,1,0,1
15356,47,13,1,1,0,2,0,1,0,1
15357,48,14,1,1,0,2,0,1,0,1
15358,49,15,1,1,0,2,0,1,0,1
15359,50,16,1,1,0,2,0,1,0,1
15360,51,17,1,1,0,2,0,1,0,1
15361,52,18,1,1,0,2,0,1,0,1
15362,53,19,1,1,0,2,0,1,0,1
15363,44,10,1,1,0,0,1,0,0,1
15364,45,11,1,1,0,0,1,0,0,1
15365,46,12,1,1,0,0,1,0,0,1
15366,47,13,1,1,0,0,1,0,0,1
15367,48,14,1,1,0,0,1,0,0,1
15368,49,15,1,1,0,0,1,0,0,1
15369,50,16,1,1,0,0,1,0,0,1
15370,51,17,1,1,0,0,1,0,0,1
15371,44,10,1,1,0,2,1,0,0,1
15372,45,11,1,1,0,2,1,0,0,1
15373,46,12,1,1,0,2,1,0,0,1
15374,47,13,1,1,0,2,1,0,0,1
15375,48,14,1,1,0,2,1,0,0,1
15376,49,15,1,1,0,2,1,0,0,1
15377,50,16,1,1,0,2,1,0,0,1
15378,51,17,1,1,0,2,1,0,0,1
15379,52,18,1,1,0,2,1,0,0,1
15380,53,19,1,1,0,2,1,0,0,1
15381,44,10,1,1,0,2,1,0,0,1
15382,45,11,1,1,0,2,1,0,0,1
15383,46,12,1,1,0,2,1,0,0,1
15384,47,13,1,1,0,2,1,0,0,1
15385,48,14,1,1,0,2,1,0,0,1
15386,49,15,1,1,0,2,1,0,0,1
15387,50,16,1,1,0,2,1,0,0,1
15388,51,17,1,1,0,2,1,0,0,1
15389,52,18,1,1,0,2,1,0,0,1
15390,53,19,1,1,0,2,1,0,0,1
15391,44,10,1,1,0,2,1,0,0,1
15392,45,11,1,1,0,2,1,0,0,1
15393,46,12,1,1,0,2,1,0,0,1
15394,47,13,1,1,0,2,1,0,0,1
15395,48,14,1,1,0,2,1,0,0,1
15396,49,15,1,1,0,2,1,0,0,1
15397,50,16,1,1,0,2,1,0,0,1
15398,51,17,1,1,0,2,1,0,0,1
15399,52,18,1,1,0,2,1,0,0,1
15400,53,19,1,1,0,2,1,0,0,1
15401,44,10,1,1,0,1,1,0,0,1
15402,44,10,1,1,0,2,0,1,0,1
15403,45,11,1,1,0,2,0,1,0,1
15404,46,12,1,1,0,2,0,1,0,1
15405,47,13,1,1,0,2,0,1,0,1
15406,48,14,1,1,0,2,0,1,0,1
15407,49,15,1,1,0,2,0,1,0,1
15408,50,16,1,1,0,2,0,1,0,1
15409,51,17,1,1,0,2,0,1,0,1
15410,52,18,1,1,0,2,0,1,0,1
15411,53,19,1,1,0,2,0,1,0,1
15412,44,10,1,1,0,2,0,1,0,1
15413,45,11,1,1,0,2,0,1,0,1
15414,46,12,1,1,0,2,0,1,0,1
15415,47,13,1,1,0,2,0,1,0,1
15416,48,14,1,1,0,2,0,1,0,1
15417,49,15,1,1,0,2,0,1,0,1
15418,50,16,1,1,0,2,0,1,0,1
15419,51,17,1,1,0,2,0,1,0,1
15420,52,18,1,1,0,2,0,1,0,1
15421,53,19,1,1,0,2,0,1,0,1
15422,44,10,1,1,0,2,0,1,0,1
15423,45,11,1,1,0,2,0,1,0,1
15424,46,12,1,1,0,2,0,1,0,1
15425,47,13,1,1,0,2,0,1,0,1
15426,48,14,1,1,0,2,0,1,0,1
15427,49,15,1,1,0,2,0,1,0,1
15428,50,16,1,1,0,2,0,1,0,1
15429,51,17,1,1,0,2,0,1,0,1
15430,52,18,1,1,0,2,0,1,0,1
15431,53,19,1,1,0,2,0,1,0,1
15432,44,10,1,1,0,2,1,0,0,1
15433,45,11,1,1,0,2,1,0,0,1
15434,46,12,1,1,0,2,1,0,0,1
15435,47,13,1,1,0,2,1,0,0,1
15436,48,14,1,1,0,2,1,0,0,1
15437,49,15,1,1,0,2,1,0,0,1
15438,50,16,1,1,0,2,1,0,0,1
15439,51,17,1,1,0,2,1,0,0,1
15440,52,18,1,1,0,2,1,0,0,1
15441,53,19,1,1,0,2,1,0,0,1
15442,44,10,1,1,0,2,1,0,0,1
15443,45,11,1,1,0,2,1,0,0,1
15444,46,12,1,1,0,2,1,0,0,1
15445,47,13,1,1,0,2,1,0,0,1
15446,48,14,1,1,0,2,1,0,0,1
15447,49,15,1,1,0,2,1,0,0,1
15448,50,16,1,1,0,2,1,0,0,1
15449,51,17,1,1,0,2,1,0,0,1
15450,52,18,1,1,0,2,1,0,0,1
15451,53,19,1,1,0,2,1,0,0,1
15452,44,10,1,1,0,1,1,0,0,1
15453,45,11,1,1,0,1,1,0,0,1
15454,46,12,1,1,0,1,1,0,0,1
15455,47,13,1,1,0,1,1,0,0,1
15456,48,14,1,1,0,1,1,0,0,1
15457,49,15,1,1,0,1,1,0,0,1
15458,50,16,1,1,0,1,1,0,0,1
15459,51,17,1,1,0,1,1,0,0,1
15460,52,18,1,1,0,1,1,0,0,1
15461,53,19,1,1,0,1,1,0,0,1
15462,44,10,1,1,0,2,0,1,0,1
15463,45,11,1,1,0,2,0,1,0,1
15464,46,12,1,1,0,2,0,1,0,1
15465,47,13,1,1,0,2,0,1,0,1
15466,48,14,1,1,0,2,0,1,0,1
15467,49,15,1,1,0,2,0,1,0,1
15468,50,16,1,1,0,2,0,1,0,1
15469,51,17,1,1,0,2,0,1,0,1
15470,52,18,1,1,0,2,0,1,0,1
15471,53,19,1,1,0,2,0,1,0,1
15472,44,10,1,1,0,2,0,1,0,1
15473,45,11,1,1,0,2,0,1,0,1
15474,46,12,1,1,0,2,0,1,0,1
15475,47,13,1,1,0,2,0,1,0,1
15476,48,14,1,1,0,2,0,1,0,1
15477,49,15,1,1,0,2,0,1,0,1
15478,50,16,1,1,0,2,0,1,0,1
15479,51,17,1,1,0,2,0,1,0,1
15480,52,18,1,1,0,2,0,1,0,1
15481,53,19,1,1,0,2,0,1,0,1
15482,44,10,1,1,0,2,1,0,0,1
15483,45,11,1,1,0,2,1,0,0,1
15484,46,12,1,1,0,2,1,0,0,1
15485,47,13,1,1,0,2,1,0,0,1
15486,48,14,1,1,0,2,1,0,0,1
15487,49,15,1,1,0,2,1,0,0,1
15488,50,16,1,1,0,2,1,0,0,1
15489,51,17,1,1,0,2,1,0,0,1
15490,52,18,1,1,0,2,1,0,0,1
15491,53,19,1,1,0,2,1,0,0,1
15492,61,10,1,1,0,2,1,0,0,1
15493,62,11,1,1,0,2,1,0,0,1
15494,63,12,1,1,0,2,1,0,0,1
15495,64,13,1,1,0,2,1,0,0,1
15496,44,10,1,1,0,1,0,1,0,1
15497,45,11,1,1,0,1,0,1,0,1
15498,46,12,1,1,0,1,0,1,0,1
15499,47,13,1,1,0,1,0,1,0,1
15500,48,14,1,1,0,1,0,1,0,1
15501,49,15,1,1,0,1,0,1,0,1
15502,50,16,1,1,0,1,0,1,0,1
15503,51,17,1,1,0,1,0,1,0,1
15504,52,18,1,1,0,1,0,1,0,1
15505,53,19,1,1,0,1,0,1,0,1
15506,44,10,1,1,0,2,0,1,0,1
15507,45,11,1,1,0,2,0,1,0,1
15508,46,12,1,1,0,2,0,1,0,1
15509,47,13,1,1,0,2,0,1,0,1
15510,48,14,1,1,0,2,0,1,0,1
15511,49,15,1,1,0,2,0,1,0,1
15512,50,16,1,1,0,2,0,1,0,1
15513,51,17,1,1,0,2,0,1,0,1
15514,52,18,1,1,0,2,0,1,0,1
15515,53,19,1,1,0,2,0,1,0,1
15516,44,10,1,1,0,2,0,1,0,1
15517,45,11,1,1,0,2,0,1,0,1
15518,46,12,1,1,0,2,0,1,0,1
15519,47,13,1,1,0,2,0,1,0,1
15520,48,14,1,1,0,2,0,1,0,1
15521,49,15,1,1,0,2,0,1,0,1
15522,50,16,1,1,0,2,0,1,0,1
15523,51,17,1,1,0,2,0,1,0,1
15524,52,18,1,1,0,2,0,1,0,1
15525,53,19,1,1,0,2,0,1,0,1
15526,44,10,1,1,0,2,0,1,0,1
15527,45,11,1,1,0,2,0,1,0,1
15528,46,12,1,1,0,2,0,1,0,1
15529,47,13,1,1,0,2,0,1,0,1
15530,48,14,1,1,0,2,0,1,0,1
15531,49,15,1,1,0,2,0,1,0,1
15532,50,16,1,1,0,2,0,1,0,1
15533,51,17,1,1,0,2,0,1,0,1
15534,52,18,1,1,0,2,0,1,0,1
15535,53,19,1,1,0,2,0,1,0,1
15536,61,10,1,1,0,1,1,0,0,1
15537,62,11,1,1,0,1,1,0,0,1
15538,63,12,1,1,0,1,1,0,0,1
15539,64,13,1,1,0,1,1,0,0,1
15540,61,10,1,1,0,1,1,0,0,1
15541,62,11,1,1,0,1,1,0,0,1
15542,63,12,1,1,0,1,1,0,0,1
15543,64,13,1,1,0,1,1,0,0,1
15544,44,10,1,1,0,2,1,0,0,1
15545,45,11,1,1,0,2,1,0,0,1
15546,46,12,1,1,0,2,1,0,0,1
15547,47,13,1,1,0,2,1,0,0,1
15548,48,14,1,1,0,2,1,0,0,1
15549,49,15,1,1,0,2,1,0,0,1
15550,50,16,1,1,0,2,1,0,0,1
15551,51,17,1,1,0,2,1,0,0,1
15552,52,18,1,1,0,2,1,0,0,1
15553,53,19,1,1,0,2,1,0,0,1
15554,44,10,1,1,0,2,1,0,0,1
15555,45,11,1,1,0,2,1,0,0,1
15556,46,12,1,1,0,2,1,0,0,1
15557,47,13,1,1,0,2,1,0,0,1
15558,48,14,1,1,0,2,1,0,0,1
15559,49,15,1,1,0,2,1,0,0,1
15560,50,16,1,1,0,2,1,0,0,1
15561,51,17,1,1,0,2,1,0,0,1
15562,52,18,1,1,0,2,1,0,0,1
15563,53,19,1,1,0,2,1,0,0,1
15564,44,10,1,1,0,2,1,0,0,1
15565,45,11,1,1,0,2,1,0,0,1
15566,46,12,1,1,0,2,1,0,0,1
15567,47,13,1,1,0,2,1,0,0,1
15568,48,14,1,1,0,2,1,0,0,1
15569,49,15,1,1,0,2,1,0,0,1
15570,50,16,1,1,0,2,1,0,0,1
15571,51,17,1,1,0,2,1,0,0,1
15572,52,18,1,1,0,2,1,0,0,1
15573,53,19,1,1,0,2,1,0,0,1
15574,44,10,1,1,0,0,1,0,0,1
15575,45,11,1,1,0,0,1,0,0,1
15576,46,12,1,1,0,0,1,0,0,1
15577,47,13,1,1,0,0,1,0,0,1
15578,48,14,1,1,0,0,1,0,0,1
15579,49,15,1,1,0,0,1,0,0,1
15580,50,16,1,1,0,0,1,0,0,1
15581,51,17,1,1,0,0,1,0,0,1
15582,52,18,1,1,0,0,1,0,0,1
15583,53,19,1,1,0,0,1,0,0,1
15584,44,10,1,1,0,1,1,0,0,1
15585,45,11,1,1,0,1,1,0,0,1
15586,46,12,1,1,0,1,1,0,0,1
15587,47,13,1,1,0,1,1,0,0,1
15588,48,14,1,1,0,1,1,0,0,1
15589,49,15,1,1,0,1,1,0,0,1
15590,50,16,1,1,0,1,1,0,0,1
15591,51,17,1,1,0,1,1,0,0,1
15592,52,18,1,1,0,1,1,0,0,1
15593,53,19,1,1,0,1,1,0,0,1
15594,61,10,1,1,0,1,1,0,0,1
15595,62,11,1,1,0,1,1,0,0,1
15596,63,12,1,1,0,1,1,0,0,1
15597,64,13,1,1,0,1,1,0,0,1
15598,44,10,1,1,0,1,1,0,0,1
15599,45,11,1,1,0,1,1,0,0,1
15600,46,12,1,1,0,1,1,0,0,1
15601,47,13,1,1,0,1,1,0,0,1
15602,48,14,1,1,0,1,1,0,0,1
15603,49,15,1,1,0,1,1,0,0,1
15604,50,16,1,1,0,1,1,0,0,1
15605,51,17,1,1,0,1,1,0,0,1
15606,52,18,1,1,0,1,1,0,0,1
15607,53,19,1,1,0,1,1,0,0,1
15608,44,10,1,1,0,1,1,0,0,1
15609,45,11,1,1,0,1,1,0,0,1
15610,46,12,1,1,0,1,1,0,0,1
15611,47,13,1,1,0,1,1,0,0,1
15612,48,14,1,1,0,1,1,0,0,1
15613,49,15,1,1,0,1,1,0,0,1
15614,50,16,1,1,0,1,1,0,0,1
15615,51,17,1,1,0,1,1,0,0,1
15616,52,18,1,1,0,1,1,0,0,1
15617,53,19,1,1,0,1,1,0,0,1
15618,44,10,1,1,0,1,0,1,0,1
15619,45,11,1,1,0,1,0,1,0,1
15620,46,12,1,1,0,1,0,1,0,1
15621,47,13,1,1,0,1,0,1,0,1
15622,48,14,1,1,0,1,0,1,0,1
15623,49,15,1,1,0,1,0,1,0,1
15624,44,10,1,1,0,2,1,0,0,1
15625,45,11,1,1,0,2,1,0,0,1
15626,46,12,1,1,0,2,1,0,0,1
15627,47,13,1,1,0,2,1,0,0,1
15628,48,14,1,1,0,2,1,0,0,1
15629,49,15,1,1,0,2,1,0,0,1
15630,50,16,1,1,0,2,1,0,0,1
15631,51,17,1,1,0,2,1,0,0,1
15632,52,18,1,1,0,2,1,0,0,1
15633,53,19,1,1,0,2,1,0,0,1
15634,44,10,1,1,0,2,0,1,0,1
15635,45,11,1,1,0,2,0,1,0,1
15636,46,12,1,1,0,2,0,1,0,1
15637,47,13,1,1,0,2,0,1,0,1
15638,48,14,1,1,0,2,0,1,0,1
15639,49,15,1,1,0,2,0,1,0,1
15640,50,16,1,1,0,2,0,1,0,1
15641,51,17,1,1,0,2,0,1,0,1
15642,52,18,1,1,0,2,0,1,0,1
15643,53,19,1,1,0,2,0,1,0,1
15644,44,10,1,1,0,2,0,1,0,1
15645,45,11,1,1,0,2,0,1,0,1
15646,46,12,1,1,0,2,0,1,0,1
15647,47,13,1,1,0,2,0,1,0,1
15648,48,14,1,1,0,2,0,1,0,1
15649,49,15,1,1,0,2,0,1,0,1
15650,50,16,1,1,0,2,0,1,0,1
15651,51,17,1,1,0,2,0,1,0,1
15652,52,18,1,1,0,2,0,1,0,1
15653,53,19,1,1,0,2,0,1,0,1
15654,44,10,1,1,0,1,1,0,0,1
15655,45,11,1,1,0,1,1,0,0,1
15656,46,12,1,1,0,1,1,0,0,1
15657,47,13,1,1,0,1,1,0,0,1
15658,48,14,1,1,0,1,1,0,0,1
15659,49,15,1,1,0,1,1,0,0,1
15660,50,16,1,1,0,1,1,0,0,1
15661,51,17,1,1,0,1,1,0,0,1
15662,52,18,1,1,0,1,1,0,0,1
15663,53,19,1,1,0,1,1,0,0,1
15664,44,10,1,1,0,2,1,0,0,1
15665,45,11,1,1,0,2,1,0,0,1
15666,46,12,1,1,0,2,1,0,0,1
15667,47,13,1,1,0,2,1,0,0,1
15668,48,14,1,1,0,2,1,0,0,1
15669,49,15,1,1,0,2,1,0,0,1
15670,50,16,1,1,0,2,1,0,0,1
15671,51,17,1,1,0,2,1,0,0,1
15672,52,18,1,1,0,2,1,0,0,1
15673,53,19,1,1,0,2,1,0,0,1
15674,44,10,1,1,0,2,1,0,0,1
15675,45,11,1,1,0,2,1,0,0,1
15676,46,12,1,1,0,2,1,0,0,1
15677,47,13,1,1,0,2,1,0,0,1
15678,48,14,1,1,0,2,1,0,0,1
15679,49,15,1,1,0,2,1,0,0,1
15680,50,16,1,1,0,2,1,0,0,1
15681,51,17,1,1,0,2,1,0,0,1
15682,52,18,1,1,0,2,1,0,0,1
15683,53,19,1,1,0,2,1,0,0,1
15684,44,10,1,1,0,1,0,1,0,1
15685,45,11,1,1,0,1,0,1,0,1
15686,46,12,1,1,0,1,0,1,0,1
15687,47,13,1,1,0,1,0,1,0,1
15688,48,14,1,1,0,1,0,1,0,1
15689,49,15,1,1,0,1,0,1,0,1
15690,50,16,1,1,0,1,0,1,0,1
15691,51,17,1,1,0,1,0,1,0,1
15692,52,18,1,1,0,1,0,1,0,1
15693,53,19,1,1,0,1,0,1,0,1
15694,61,10,1,1,0,0,1,0,0,1
15695,62,11,1,1,0,0,1,0,0,1
15696,63,12,1,1,0,0,1,0,0,1
15697,64,13,1,1,0,0,1,0,0,1
15698,44,10,1,1,0,2,0,1,0,1
15699,45,11,1,1,0,2,0,1,0,1
15700,46,12,1,1,0,2,0,1,0,1
15701,47,13,1,1,0,2,0,1,0,1
15702,48,14,1,1,0,2,0,1,0,1
15703,49,15,1,1,0,2,0,1,0,1
15704,50,16,1,1,0,2,0,1,0,1
15705,51,17,1,1,0,2,0,1,0,1
15706,52,18,1,1,0,2,0,1,0,1
15707,53,19,1,1,0,2,0,1,0,1
15708,44,10,1,1,0,2,1,0,0,1
15709,45,11,1,1,0,2,1,0,0,1
15710,46,12,1,1,0,2,1,0,0,1
15711,47,13,1,1,0,2,1,0,0,1
15712,48,14,1,1,0,2,1,0,0,1
15713,49,15,1,1,0,2,1,0,0,1
15714,50,16,1,1,0,2,1,0,0,1
15715,51,17,1,1,0,2,1,0,0,1
15716,52,18,1,1,0,2,1,0,0,1
15717,53,19,1,1,0,2,1,0,0,1
15718,44,9,1,1,0,2,0,1,0,1
15719,45,10,1,1,0,2,0,1,0,1
15720,46,11,1,1,0,2,0,1,0,1
15721,47,12,1,1,0,2,0,1,0,1
15722,48,13,1,1,0,2,0,1,0,1
15723,49,14,1,1,0,2,0,1,0,1
15724,50,15,1,1,0,2,0,1,0,1
15725,51,16,1,1,0,2,0,1,0,1
15726,52,17,1,1,0,2,0,1,0,1
15727,53,18,1,1,0,2,0,1,0,1
15728,44,9,1,1,0,2,1,0,0,1
15729,45,10,1,1,0,2,1,0,0,1
15730,46,11,1,1,0,2,1,0,0,1
15731,47,12,1,1,0,2,1,0,0,1
15732,48,13,1,1,0,2,1,0,0,1
15733,49,14,1,1,0,2,1,0,0,1
15734,50,15,1,1,0,2,1,0,0,1
15735,51,16,1,1,0,2,1,0,0,1
15736,52,17,1,1,0,2,1,0,0,1
15737,53,18,1,1,0,2,1,0,0,1
15738,61,9,1,1,0,2,1,0,0,1
15739,62,10,1,1,0,2,1,0,0,1
15740,63,11,1,1,0,2,1,0,0,1
15741,64,12,1,1,0,2,1,0,0,1
15742,44,9,1,1,0,1,0,1,0,1
15743,45,10,1,1,0,1,0,1,0,1
15744,46,11,1,1,0,1,0,1,0,1
15745,47,12,1,1,0,1,0,1,0,1
15746,48,13,1,1,0,1,0,1,0,1
15747,49,14,1,1,0,1,0,1,0,1
15748,50,15,1,1,0,1,0,1,0,1
15749,51,16,1,1,0,1,0,1,0,1
15750,52,17,1,1,0,1,0,1,0,1
15751,53,18,1,1,0,1,0,1,0,1
15752,61,9,1,1,0,1,1,0,0,1
15753,62,10,1,1,0,1,1,0,0,1
15754,63,11,1,1,0,1,1,0,0,1
15755,64,12,1,1,0,1,1,0,0,1
15756,44,9,1,1,0,2,1,0,0,1
15757,45,10,1,1,0,2,1,0,0,1
15758,46,11,1,1,0,2,1,0,0,1
15759,47,12,1,1,0,2,1,0,0,1
15760,48,13,1,1,0,2,1,0,0,1
15761,49,14,1,1,0,2,1,0,0,1
15762,50,15,1,1,0,2,1,0,0,1
15763,51,16,1,1,0,2,1,0,0,1
15764,52,17,1,1,0,2,1,0,0,1
15765,53,18,1,1,0,2,1,0,0,1
15766,61,9,1,1,0,1,1,0,0,1
15767,62,10,1,1,0,1,1,0,0,1
15768,63,11,1,1,0,1,1,0,0,1
15769,64,12,1,1,0,1,1,0,0,1
15770,44,9,1,1,0,1,0,1,0,1
15771,45,10,1,1,0,1,0,1,0,1
15772,46,11,1,1,0,1,0,1,0,1
15773,47,12,1,1,0,1,0,1,0,1
15774,48,13,1,1,0,1,0,1,0,1
15775,49,14,1,1,0,1,0,1,0,1
15776,50,15,1,1,0,1,0,1,0,1
15777,51,16,1,1,0,1,0,1,0,1
15778,52,17,1,1,0,1,0,1,0,1
15779,53,18,1,1,0,1,0,1,0,1
15780,44,9,1,1,0,2,1,0,0,1
15781,45,10,1,1,0,2,1,0,0,1
15782,46,11,1,1,0,2,1,0,0,1
15783,47,12,1,1,0,2,1,0,0,1
15784,48,13,1,1,0,2,1,0,0,1
15785,49,14,1,1,0,2,1,0,0,1
15786,50,15,1,1,0,2,1,0,0,1
15787,51,16,1,1,0,2,1,0,0,1
15788,52,17,1,1,0,2,1,0,0,1
15789,53,18,1,1,0,2,1,0,0,1
15790,44,9,1,1,0,1,1,0,0,1
15791,45,10,1,1,0,1,1,0,0,1
15792,46,11,1,1,0,1,1,0,0,1
15793,47,12,1,1,0,1,1,0,0,1
15794,48,13,1,1,0,1,1,0,0,1
15795,49,14,1,1,0,1,1,0,0,1
15796,50,15,1,1,0,1,1,0,0,1
15797,51,16,1,1,0,1,1,0,0,1
15798,52,17,1,1,0,1,1,0,0,1
15799,53,18,1,1,0,1,1,0,0,1
15800,44,9,1,1,0,1,1,0,0,1
15801,45,10,1,1,0,1,1,0,0,1
15802,46,11,1,1,0,1,1,0,0,1
15803,47,12,1,1,0,1,1,0,0,1
15804,48,13,1,1,0,1,1,0,0,1
15805,49,14,1,1,0,1,1,0,0,1
15806,50,15,1,1,0,1,1,0,0,1
15807,51,16,1,1,0,1,1,0,0,1
15808,52,17,1,1,0,1,1,0,0,1
15809,53,18,1,1,0,1,1,0,0,1
15810,61,9,1,1,0,2,1,0,0,1
15811,62,10,1,1,0,2,1,0,0,1
15812,63,11,1,1,0,2,1,0,0,1
15813,64,12,1,1,0,2,1,0,0,1
15814,44,9,1,1,0,1,1,0,0,1
15815,45,10,1,1,0,1,1,0,0,1
15816,46,11,1,1,0,1,1,0,0,1
15817,47,12,1,1,0,1,1,0,0,1
15818,48,13,1,1,0,1,1,0,0,1
15819,49,14,1,1,0,1,1,0,0,1
15820,50,15,1,1,0,1,1,0,0,1
15821,51,16,1,1,0,1,1,0,0,1
15822,52,17,1,1,0,1,1,0,0,1
15823,53,18,1,1,0,1,1,0,0,1
15824,44,9,1,1,0,2,1,0,0,1
15825,45,10,1,1,0,2,1,0,0,1
15826,46,11,1,1,0,2,1,0,0,1
15827,47,12,1,1,0,2,1,0,0,1
15828,48,13,1,1,0,2,1,0,0,1
15829,49,14,1,1,0,2,1,0,0,1
15830,50,15,1,1,0,2,1,0,0,1
15831,51,16,1,1,0,2,1,0,0,1
15832,52,17,1,1,0,2,1,0,0,1
15833,53,18,1,1,0,2,1,0,0,1
15834,61,9,1,1,0,2,1,0,0,1
15835,62,10,1,1,0,2,1,0,0,1
15836,63,11,1,1,0,2,1,0,0,1
15837,64,12,1,1,0,2,1,0,0,1
15838,44,9,1,1,0,1,1,0,0,1
15839,45,10,1,1,0,1,1,0,0,1
15840,46,11,1,1,0,1,1,0,0,1
15841,47,12,1,1,0,1,1,0,0,1
15842,48,13,1,1,0,1,1,0,0,1
15843,49,14,1,1,0,1,1,0,0,1
15844,50,15,1,1,0,1,1,0,0,1
15845,51,16,1,1,0,1,1,0,0,1
15846,52,17,1,1,0,1,1,0,0,1
15847,53,18,1,1,0,1,1,0,0,1
