CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
712149033,1,57,0,2,3,1,4,0,46,5,1,1,5184.0,1856,3328.0,0.553,1834,55,0.571,0.358
713901108,1,37,1,2,3,2,2,0,29,6,1,4,14575.0,0,14575.0,1.251,3444,80,0.702,0.0
719385558,1,62,0,0,0,1,1,0,49,6,1,2,1438.3,0,1438.3,0.757,1281,32,1.0,0.0
721508283,1,47,0,1,2,1,4,0,36,4,2,1,8322.0,0,8322.0,0.86,3700,62,1.0,0.0
757753083,1,44,0,0,2,1,4,3,36,5,3,2,10110.0,1229,8881.0,0.65,4063,74,0.48,0.122
797753283,1,34,0,1,3,1,4,0,28,4,3,4,2707.0,2036,671.0,0.827,1926,33,0.941,0.752
780865308,1,40,1,4,5,1,3,0,23,6,3,2,9760.0,1657,8103.0,1.134,4542,86,0.87,0.17
708423933,1,51,1,2,1,2,1,0,40,3,2,0,6103.0,0,6103.0,0.532,3203,64,0.829,0.0
714321408,1,65,1,1,3,1,1,0,56,6,2,2,2246.0,1326,920.0,0.543,1429,32,0.455,0.59
771852483,1,46,1,3,2,2,3,0,35,6,3,4,4930.0,0,4930.0,1.019,3343,77,0.638,0.0
708185208,1,27,1,0,2,2,1,0,16,4,1,2,3178.0,1118,2060.0,0.643,2010,31,0.55,0.352
713237958,1,34,1,0,2,1,1,0,17,4,1,4,2638.0,2092,546.0,0.591,1868,43,0.344,0.793
715956258,1,35,0,1,5,1,4,0,36,3,2,4,2004.0,0,2004.0,0.681,1974,60,0.364,0.0
769196433,1,55,0,2,4,1,4,0,49,4,1,1,2414.0,2276,138.0,0.567,2000,62,0.59,0.943
778942233,1,60,0,0,1,1,4,0,45,5,2,4,1438.3,648,790.3,0.477,1267,27,1.077,0.451
708651933,1,56,1,2,2,1,2,0,44,3,1,2,2043.0,1928,115.0,0.791,2311,57,0.839,0.944
720467583,1,52,1,2,3,2,3,0,46,3,3,2,34516.0,2517,31999.0,0.685,3072,67,0.675,0.073
716549058,1,45,0,4,5,1,1,0,36,3,1,3,3111.0,2290,821.0,1.612,1998,41,0.464,0.736
713533983,1,56,1,1,2,1,0,0,48,6,3,4,2585.0,1207,1378.0,0.44,1590,33,0.32,0.467
787463508,0,26,1,0,2,2,4,0,13,5,2,4,2469.0,2410,59.0,0.544,1027,20,0.176,0.976
708980283,1,34,1,3,3,1,3,0,23,5,1,4,4185.0,2517,1668.0,0.861,2179,55,0.774,0.601
719484408,1,39,1,3,5,1,2,0,36,6,2,4,4759.0,1459,3300.0,1.24,2903,57,0.9,0.307
710023233,1,36,1,3,2,2,0,0,36,6,2,4,24457.0,1300,23157.0,0.914,2739,65,0.912,0.053
778381608,0,48,1,4,1,2,3,0,28,3,3,4,6572.0,417,6155.0,0.584,1766,46,0.533,0.063
709932558,1,39,0,2,5,1,4,0,26,5,3,2,3471.0,2517,954.0,0.743,1771,34,0.889,0.725
780219483,1,61,0,0,2,1,4,0,51,4,2,1,2250.0,1041,1209.0,0.678,1339,28,0.867,0.463
715143333,1,45,0,1,3,0,4,0,36,6,2,2,9433.0,1578,7855.0,0.66,3910,81,0.653,0.167
801048483,1,34,1,3,5,0,0,0,28,4,3,3,9180.0,1814,7366.0,0.628,2646,49,0.633,0.198
711913833,1,37,1,3,2,1,1,0,36,4,2,4,8818.0,1437,7381.0,0.649,1865,31,0.938,0.163
715413483,1,44,0,3,2,2,4,0,36,5,1,3,4066.0,1028,3038.0,0.972,3888,77,0.604,0.253
715750758,1,56,1,1,5,1,3,0,36,6,1,1,9031.0,1535,7496.0,0.69,1602,35,0.591,0.17
710458758,1,65,0,0,2,1,4,0,53,5,3,5,4161.0,2491,1670.0,0.41,1203,30,0.579,0.599
719494983,1,26,1,0,2,2,4,0,15,6,3,3,2740.0,2069,671.0,0.418,1997,44,0.419,0.755
772637058,1,34,1,3,5,1,2,0,24,3,1,4,8167.0,1740,6427.0,1.455,2141,51,0.7,0.213
718229133,1,51,1,2,0,1,0,0,41,6,2,4,23742.0,0,23742.0,0.769,3783,57,0.676,0.0
781089708,1,30,1,0,2,0,3,0,23,6,1,2,26783.0,1285,25498.0,0.59,2495,46,0.769,0.048
773082033,1,35,1,1,4,1,3,0,27,3,3,4,25516.0,1363,24153.0,1.172,2317,38,0.727,0.053
815288583,1,32,1,0,2,1,1,0,27,3,3,2,4815.0,1591,3224.0,1.409,2501,36,0.714,0.33
709164408,0,32,1,1,5,1,4,0,23,1,3,3,2218.0,1696,522.0,0.367,730,20,0.429,0.765
710567508,1,53,1,3,3,1,3,0,44,4,2,3,23462.0,2202,21260.0,0.571,1387,33,0.65,0.094
719427333,1,55,1,3,0,1,2,0,36,5,4,4,2252.0,1737,515.0,0.685,1291,27,0.5,0.771
709785783,0,35,0,0,2,2,4,0,25,5,3,4,2300.0,0,2300.0,0.877,1485,34,0.478,0.0
809290308,1,31,0,0,2,1,4,0,26,3,1,1,3540.0,1173,2367.0,1.106,1912,45,0.667,0.331
779783508,1,45,1,2,2,1,1,0,34,5,1,3,13129.0,901,12228.0,0.825,2564,56,0.474,0.069
719207733,1,61,0,0,3,1,4,0,53,5,2,0,3396.0,802,2594.0,0.548,1418,36,0.5,0.236
715533108,1,31,0,0,5,2,4,0,20,4,3,4,4712.0,955,3757.0,0.855,2568,62,0.59,0.203
714816258,1,37,1,2,2,2,2,0,36,4,2,2,7638.0,947,6691.0,0.682,2336,58,0.611,0.124
787573683,1,41,1,3,4,1,2,0,34,4,2,2,2624.0,1319,1305.0,0.768,4189,74,0.609,0.503
804310758,1,58,1,3,2,1,0,0,52,5,2,5,17934.0,1578,16356.0,0.593,2005,48,0.778,0.088
792912708,1,45,1,5,2,1,1,3,39,3,1,5,15198.0,2098,13100.0,0.8,3183,64,0.73,0.138
719078283,1,57,0,4,3,1,4,0,47,5,3,4,3191.0,2517,674.0,0.719,1501,35,0.591,0.789
780094008,1,55,1,3,1,1,0,0,40,4,3,1,12875.0,1119,11756.0,0.401,1624,40,0.429,0.087
716420358,1,41,0,2,3,1,1,0,36,5,2,4,2602.0,1490,1112.0,0.66,3151,78,0.66,0.573
825756333,1,55,0,0,5,1,4,0,51,4,3,1,2041.0,1885,156.0,0.587,2118,48,0.778,0.924
755273658,1,52,0,2,2,1,4,0,45,3,3,3,2548.0,1683,865.0,0.75,2055,54,0.636,0.661
709096908,1,57,1,2,2,1,0,0,49,6,3,1,4698.0,984,3714.0,0.373,1865,35,0.458,0.209
721205508,1,47,1,4,3,1,3,0,36,3,3,4,8217.0,0,8217.0,0.678,1848,56,0.514,0.0
786493908,1,42,0,4,5,2,4,3,36,4,3,3,10091.0,0,10091.0,1.121,3347,64,0.778,0.0
803963808,1,39,1,3,2,2,3,0,34,4,3,5,19074.0,0,19074.0,0.804,3762,74,1.0,0.0
806170158,1,39,1,4,2,2,2,1,34,3,3,2,34516.0,542,33974.0,0.866,3899,78,0.857,0.016
751469808,1,36,1,3,2,1,0,0,29,5,2,4,12852.0,1945,10907.0,0.659,1606,33,0.941,0.151
721055058,1,36,1,2,5,1,2,0,21,4,1,5,12763.0,2517,10246.0,1.631,2599,46,0.917,0.197
709794333,1,29,1,0,2,1,4,0,19,6,2,4,2827.0,1430,1397.0,0.885,1608,30,1.308,0.506
714327183,1,37,0,4,2,1,4,0,28,4,3,1,1825.0,1389,436.0,1.595,2878,54,0.636,0.761
808909008,1,61,1,0,4,1,4,0,56,6,3,4,1438.3,0,1438.3,0.589,1448,31,0.292,0.0
716207508,1,36,1,3,3,1,2,0,36,5,2,4,5497.0,1517,3980.0,0.624,1981,38,0.357,0.276
768965208,1,51,0,1,2,1,1,0,45,5,2,2,6778.0,865,5913.0,0.992,3158,71,0.775,0.128
720185058,0,46,1,3,2,1,2,0,36,2,3,4,4267.0,0,4267.0,0.862,1067,23,0.769,0.0
715220508,1,31,0,0,3,1,4,0,22,4,2,1,3273.0,2517,756.0,1.465,2726,57,0.727,0.769
712112733,1,33,1,2,1,2,1,0,25,5,2,2,9371.0,1541,7830.0,0.781,2518,67,0.971,0.164
712298883,1,50,0,3,3,2,4,0,38,3,3,1,1438.3,663,775.3,0.384,2987,73,0.622,0.461
719089383,1,48,1,2,3,1,1,0,29,3,2,1,6168.0,2371,3797.0,0.668,4303,80,0.509,0.384
720986958,1,50,0,2,2,0,1,0,40,6,2,5,8307.0,2517,5790.0,1.743,2293,36,0.8,0.303
709473708,1,39,1,3,2,1,3,0,31,4,2,3,30753.0,1661,29092.0,0.681,1780,33,0.941,0.054
708593883,1,39,1,2,0,1,2,0,26,3,1,4,2731.0,1573,1158.0,0.943,1813,38,0.727,0.576
717399183,1,37,1,1,2,1,3,0,26,6,3,1,8058.0,1176,6882.0,1.164,2774,52,0.625,0.146
716610558,1,65,0,0,3,2,1,0,36,3,3,3,10962.0,1559,9403.0,0.708,2724,71,0.651,0.142
779925033,1,38,0,4,2,1,1,0,22,4,3,4,2997.0,1969,1028.0,1.235,2807,60,0.714,0.657
790225758,1,41,1,2,0,2,3,0,35,6,3,3,2647.0,620,2027.0,0.664,2262,47,0.424,0.234
713879283,1,55,0,2,2,1,4,0,47,3,1,2,4580.0,1300,3280.0,0.519,1694,34,0.7,0.284
718162908,1,55,1,3,0,1,3,0,42,3,2,1,26101.0,614,25487.0,0.397,1472,48,0.412,0.024
708664008,1,57,1,3,0,1,3,0,45,6,3,4,14270.0,0,14270.0,0.398,1222,37,0.423,0.0
770781558,1,35,0,2,2,1,4,0,21,5,1,2,3230.0,2517,713.0,0.677,1914,31,0.348,0.779
790048158,1,46,0,4,0,1,4,0,38,3,3,3,8881.0,1865,7016.0,1.279,2632,54,1.077,0.21
721378008,1,31,1,0,5,0,1,0,21,6,2,2,2621.0,1461,1160.0,0.775,2718,71,0.775,0.557
794551383,1,50,0,3,0,2,4,0,32,5,3,4,4419.0,1218,3201.0,0.879,4535,75,0.562,0.276
820981383,1,44,0,4,3,0,4,0,39,5,1,4,9235.0,1796,7439.0,0.958,1739,42,0.448,0.194
713366583,1,63,0,1,3,1,4,0,56,6,1,3,3055.0,1685,1370.0,0.541,1405,40,0.481,0.552
767311008,1,41,1,1,2,0,3,0,35,6,2,3,19412.0,770,18642.0,0.755,1576,41,0.952,0.04
712727283,1,55,1,1,2,1,2,0,36,4,2,3,4666.0,1275,3391.0,0.397,1281,28,0.75,0.273
716059608,1,48,0,4,0,2,4,0,38,4,3,3,4894.0,1505,3389.0,0.78,3277,67,0.558,0.308
708292833,1,35,1,2,3,2,0,0,36,4,2,3,27389.0,1250,26139.0,0.641,2754,60,0.463,0.046
720013083,1,30,0,0,4,2,4,0,18,6,3,2,2132.0,797,1335.0,0.779,3265,74,0.574,0.374
710540883,1,37,1,3,3,2,3,0,24,5,3,2,6590.0,0,6590.0,0.714,2449,67,0.634,0.0
709212183,1,53,0,2,2,1,4,0,36,6,1,3,3176.0,1470,1706.0,0.388,1634,53,0.472,0.463
713424108,1,37,1,1,2,2,2,0,27,4,1,3,4288.0,2349,1939.0,0.718,2591,57,0.541,0.548
815001108,1,48,1,2,1,2,4,0,43,3,3,2,5945.0,1685,4260.0,0.9,3598,67,0.718,0.283
709802208,1,37,1,1,2,1,1,0,17,3,1,4,3350.0,0,3350.0,1.316,2849,61,0.694,0.0
713445183,1,35,1,1,3,1,2,0,26,4,3,2,4008.0,1841,2167.0,1.504,2794,58,1.148,0.459
717310458,1,35,0,3,2,2,4,0,27,3,3,2,5780.0,938,4842.0,0.988,2960,65,0.757,0.162
772776033,1,33,1,2,0,2,3,0,23,3,4,3,7081.0,1874,5207.0,0.699,2249,47,1.35,0.265
719804208,1,36,1,2,2,1,1,0,28,5,1,3,6824.0,1873,4951.0,0.563,1933,48,0.655,0.274
715077483,1,47,0,3,1,1,4,0,36,4,3,4,1438.3,772,666.3,1.451,2250,40,0.905,0.537
717000858,1,41,1,2,2,1,4,0,29,3,2,2,2683.0,1738,945.0,0.745,2274,52,0.733,0.648
792402483,1,46,1,4,2,2,2,0,40,5,2,1,12280.0,985,11295.0,0.841,4263,70,1.0,0.08
712973733,1,58,1,4,2,1,2,0,36,3,2,2,14607.0,1480,13127.0,0.346,1393,38,0.462,0.101
813213558,1,53,0,1,1,2,4,0,48,4,3,3,2267.0,1469,798.0,0.716,3709,64,0.684,0.648
711426033,1,49,1,2,2,1,3,0,39,3,2,2,11332.0,946,10386.0,0.857,3806,65,0.667,0.083
719233833,1,35,0,3,3,1,4,0,23,3,3,4,3073.0,526,2547.0,0.702,1944,55,0.618,0.171
716864733,1,47,1,3,0,1,0,3,27,6,3,3,34516.0,2315,32201.0,0.599,1805,46,0.704,0.067
821168733,1,38,1,3,2,1,2,0,34,6,3,3,5323.0,2301,3022.0,0.68,1783,33,0.65,0.432
710135058,1,56,1,1,2,1,3,0,44,3,1,0,9078.0,1501,7577.0,0.51,1543,34,0.545,0.165
720228708,1,56,1,2,3,1,0,0,46,4,1,3,27029.0,1347,25682.0,0.381,1302,27,0.421,0.05
718618458,1,38,1,3,3,2,2,0,25,5,1,4,9859.0,1305,8554.0,0.722,4345,72,0.674,0.132
719470458,0,46,1,3,0,2,3,0,39,1,4,3,4026.0,243,3783.0,0.738,1102,27,0.8,0.06
719587158,1,37,1,1,3,2,1,0,25,3,2,3,2608.0,1799,809.0,0.732,2565,72,0.636,0.69
718589133,1,65,0,1,2,2,4,0,56,6,2,2,4613.0,1619,2994.0,0.697,2328,62,0.722,0.351
789235383,1,38,1,4,0,1,3,0,27,5,2,4,10386.0,1909,8477.0,1.43,2119,52,1.08,0.184
713548158,1,26,1,0,0,2,1,0,36,5,2,3,2657.0,1611,1046.0,0.599,2349,41,0.464,0.606
720264783,1,58,0,2,2,1,4,0,44,4,2,3,5031.0,1327,3704.0,0.553,1433,34,0.889,0.264
715319958,0,48,1,3,5,1,0,0,36,5,2,4,34516.0,787,33729.0,0.763,1312,32,0.6,0.023
809990883,1,48,0,3,2,2,4,0,43,6,2,2,2423.0,1773,650.0,0.574,2038,64,0.362,0.732
714412308,0,33,1,3,2,1,3,0,36,6,3,5,7140.0,0,7140.0,0.401,916,18,0.2,0.0
772303458,1,62,0,0,1,1,1,0,51,3,3,2,3377.0,948,2429.0,0.461,1407,44,0.467,0.281
721243083,0,55,1,3,5,0,3,0,41,1,3,4,34516.0,2408,32108.0,0.796,1187,40,0.6,0.07
711990933,1,40,0,2,2,2,4,0,29,4,3,2,2295.0,0,2295.0,0.699,3292,62,0.824,0.0
819977058,1,46,1,2,3,2,1,0,41,3,3,2,3150.0,1543,1607.0,0.998,3432,71,0.972,0.49
721467258,1,58,1,1,3,1,1,0,36,3,2,5,2165.0,1135,1030.0,0.707,1541,33,0.833,0.524
713303733,1,53,1,1,2,1,0,0,41,6,3,2,1612.0,744,868.0,0.636,1564,33,0.5,0.462
711129483,1,45,1,3,2,1,2,0,36,3,1,3,14593.0,1504,13089.0,0.668,3447,72,0.895,0.103
779618433,1,48,1,4,5,2,1,0,38,6,3,2,8327.0,1551,6776.0,0.463,4428,82,0.822,0.186
797757333,1,43,1,3,4,1,2,1,37,6,1,2,34516.0,1580,32936.0,0.707,4149,86,0.755,0.046
814497483,1,60,1,0,5,1,2,0,55,6,1,2,6479.0,1393,5086.0,0.468,1618,47,0.958,0.215
709623483,1,56,1,2,3,1,0,0,41,4,1,3,18442.0,1470,16972.0,0.491,1281,36,0.8,0.08
709056558,1,43,0,3,0,1,1,0,31,5,3,2,2800.0,2517,283.0,0.816,1994,41,0.64,0.899
708238833,1,57,0,3,3,1,4,0,36,6,2,3,3032.0,2215,817.0,0.408,1387,30,0.579,0.731
813261408,1,52,0,1,5,1,1,0,47,6,3,3,2151.0,1338,813.0,0.926,3446,58,1.0,0.622
798022683,0,43,1,1,2,1,3,0,37,4,2,3,25517.0,321,25196.0,0.769,2508,44,0.294,0.013
769756983,1,38,1,3,2,1,2,0,32,3,1,2,7709.0,2227,5482.0,1.295,2520,61,0.848,0.289
712674183,1,53,1,2,0,1,1,0,33,3,3,1,4065.0,2180,1885.0,0.321,1271,36,0.2,0.536
713625483,1,58,1,2,0,1,3,0,44,3,2,2,11811.0,2508,9303.0,0.476,1469,29,0.812,0.212
716869458,1,34,0,3,0,2,4,0,36,3,6,1,7440.0,704,6736.0,0.551,2251,63,0.537,0.095
788723133,1,36,1,1,3,2,1,0,20,5,1,2,12714.0,976,11738.0,0.649,2240,53,0.395,0.077
794462133,1,55,0,0,2,2,1,0,35,5,1,3,3735.0,1978,1757.0,0.675,1749,41,0.577,0.53
712604133,1,54,1,1,5,1,3,0,43,3,1,4,25882.0,1699,24183.0,0.428,1736,48,0.371,0.066
714397983,1,36,1,2,0,1,1,0,36,4,3,1,3877.0,1495,2382.0,0.783,1942,42,0.75,0.386
715898058,1,53,1,2,2,1,0,0,36,5,1,3,11023.0,0,11023.0,0.539,1656,41,0.367,0.0
711367308,1,37,1,3,5,2,1,0,19,3,3,4,2186.0,1185,1001.0,0.998,2614,67,0.861,0.542
790186458,1,45,1,3,5,2,3,0,39,3,1,0,17996.0,864,17132.0,0.597,1589,30,0.667,0.048
712040433,1,54,0,1,3,1,4,0,43,6,2,3,2306.0,2200,106.0,0.697,2097,57,0.541,0.954
709616958,1,38,1,2,3,2,2,3,30,4,3,4,26556.0,1583,24973.0,0.694,3168,73,0.738,0.06
714633858,1,35,0,2,0,1,4,0,18,3,3,2,5779.0,2517,3262.0,1.201,2102,32,1.133,0.436
794818833,1,36,0,1,5,2,4,0,30,6,1,2,5494.0,2078,3416.0,0.79,2661,58,0.871,0.378
711219333,1,33,1,1,4,1,0,0,14,6,1,0,7571.0,2264,5307.0,0.696,2273,49,0.485,0.299
713384508,1,28,1,1,3,2,4,0,14,4,3,1,2897.0,1398,1499.0,0.907,2698,73,0.872,0.483
772514808,1,36,0,2,5,2,1,0,26,3,2,4,3131.0,2379,752.0,0.748,2315,63,0.853,0.76
710808108,1,34,0,3,0,0,4,0,27,3,3,2,4274.0,2517,1757.0,0.666,2257,54,0.8,0.589
778973658,1,55,1,0,1,1,2,0,36,4,6,4,4980.0,906,4074.0,0.721,2273,66,0.886,0.182
712005108,1,61,0,0,4,1,4,0,48,3,3,3,3156.0,2155,1001.0,0.438,1376,44,0.571,0.683
804577833,1,44,0,2,2,1,4,0,39,5,1,0,6861.0,2101,4760.0,0.464,3974,63,0.909,0.306
715028283,1,54,1,1,2,1,3,0,46,3,3,2,15554.0,2497,13057.0,1.027,2836,61,0.605,0.161
789786258,1,39,1,2,3,1,3,0,28,3,2,4,26570.0,1915,24655.0,1.454,2118,33,1.062,0.072
711041508,1,37,0,1,3,1,1,0,25,4,3,4,5865.0,2517,3348.0,1.348,2623,47,1.35,0.429
779174133,1,56,1,3,5,1,0,0,43,5,1,5,5188.0,753,4435.0,0.591,1540,30,0.429,0.145
715680933,1,53,1,1,2,2,3,0,36,4,2,4,17742.0,1463,16279.0,0.803,3369,55,0.774,0.082
770871708,1,62,1,0,2,1,1,0,48,5,1,5,2591.0,0,2591.0,0.601,2123,56,0.697,0.0
772643058,1,58,0,3,2,1,4,0,48,6,2,3,2800.0,1834,966.0,0.615,1571,36,0.636,0.655
718199133,1,57,1,1,3,1,3,0,36,3,2,2,6543.0,2260,4283.0,0.448,1519,31,0.632,0.345
766322883,1,33,0,3,0,2,1,0,26,6,3,5,6316.0,1344,4972.0,0.823,2401,71,0.732,0.213
771197433,1,54,0,1,2,1,4,0,41,3,2,4,4658.0,588,4070.0,0.856,1351,30,1.5,0.126
709516458,1,30,1,0,2,0,2,0,22,3,3,3,6476.0,0,6476.0,0.551,2723,66,0.65,0.0
716456808,1,36,0,2,3,2,4,0,36,6,2,5,8087.0,1263,6824.0,0.615,2429,69,0.643,0.156
716819958,1,60,1,2,2,1,2,0,50,3,1,2,9033.0,845,8188.0,0.663,1661,35,0.4,0.094
779449308,1,46,0,4,3,2,4,0,28,6,3,4,3206.0,0,3206.0,1.065,3253,72,0.532,0.0
784891458,1,55,1,1,2,1,3,0,49,4,3,3,28751.0,2158,26593.0,0.536,1502,34,0.789,0.075
790004883,1,55,1,1,3,1,3,0,47,3,3,3,2938.0,1995,943.0,0.514,1352,30,0.429,0.679
770262183,1,31,1,0,5,2,4,0,25,5,2,2,5715.0,1741,3974.0,0.816,2324,67,1.03,0.305
715277583,1,55,0,3,5,0,4,0,36,3,2,1,2111.0,1209,902.0,0.594,2803,61,0.605,0.573
815510883,1,36,1,2,4,2,1,0,31,3,2,5,11862.0,2282,9580.0,0.837,2576,74,0.85,0.192
715107033,1,33,0,1,2,2,4,0,36,3,2,4,6551.0,1440,5111.0,0.629,2429,77,0.453,0.22
720706008,1,30,1,2,4,2,1,0,16,5,3,5,4533.0,1977,2556.0,0.664,2679,69,0.605,0.436
710108133,1,54,0,2,2,1,1,0,36,5,3,0,1854.0,1528,326.0,0.444,1307,39,0.393,0.824
718983333,1,53,1,2,5,1,3,0,43,6,1,3,6704.0,1354,5350.0,0.411,1331,30,0.364,0.202
714030183,1,59,1,0,2,2,3,3,36,5,3,3,34516.0,1494,33022.0,1.229,3259,65,0.585,0.043
710496708,1,41,1,2,0,2,0,0,32,6,3,2,5489.0,1513,3976.0,0.87,4085,65,0.548,0.276
714935883,1,45,1,3,5,1,1,0,36,3,1,1,10619.0,607,10012.0,0.883,4074,65,0.477,0.057
718972758,1,50,0,2,2,1,4,0,40,5,3,3,2481.0,1287,1194.0,0.465,1825,51,0.821,0.519
711827958,1,57,1,2,5,1,2,0,47,4,4,1,5100.0,1970,3130.0,0.371,1032,26,0.368,0.386
778724058,1,63,1,0,1,2,1,0,49,5,4,3,5905.0,726,5179.0,0.85,3982,65,0.857,0.123
718920708,1,35,1,3,2,1,2,0,25,5,3,3,5240.0,1451,3789.0,1.198,2172,38,0.81,0.277
771051783,1,53,1,3,3,1,0,0,40,6,2,5,4182.0,741,3441.0,0.885,1297,24,1.182,0.177
715970133,1,33,0,4,0,0,4,0,24,6,2,2,9857.0,0,9857.0,0.699,3448,103,0.635,0.0
806889633,1,38,1,2,5,1,3,0,33,3,1,4,20117.0,1226,18891.0,1.4,2906,58,1.0,0.061
717338733,1,31,1,0,3,0,4,0,22,3,2,3,6012.0,0,6012.0,0.968,2801,72,0.674,0.0
779223858,1,37,1,2,2,1,2,0,27,4,2,4,6369.0,0,6369.0,1.454,2675,47,1.136,0.0
769980333,1,36,1,1,5,2,3,0,30,4,2,5,13005.0,2152,10853.0,1.424,3023,53,0.767,0.165
788783133,1,58,0,0,4,1,4,0,39,5,3,3,6679.0,1207,5472.0,0.538,1649,29,0.381,0.181
816325533,1,39,0,1,2,1,4,0,34,6,3,5,6458.0,1802,4656.0,0.923,2315,49,0.581,0.279
710233683,1,55,1,3,2,1,3,0,36,4,3,4,2801.0,2403,398.0,0.884,1526,44,1.0,0.858
778327908,1,50,1,2,5,2,4,0,40,4,3,5,2419.0,2380,39.0,0.695,4099,73,0.659,0.984
716400633,1,33,1,3,3,2,1,0,24,6,3,3,5156.0,1427,3729.0,0.48,2057,54,0.421,0.277
771649083,1,63,1,0,3,1,3,0,51,3,3,4,10257.0,1021,9236.0,0.467,1508,30,0.429,0.1
789853533,0,54,1,3,3,1,1,0,44,2,1,5,3032.0,0,3032.0,0.949,1037,14,2.5,0.0
796336833,1,51,1,3,1,1,3,0,45,5,2,4,32096.0,0,32096.0,0.766,2619,69,0.917,0.0
713974533,1,52,0,3,4,2,4,0,45,5,1,3,2555.0,1701,854.0,1.492,3127,45,1.25,0.666
787231233,1,34,1,5,4,2,3,3,28,3,3,2,34516.0,1731,32785.0,0.605,2421,63,0.575,0.05
719810583,1,64,1,0,3,1,4,0,54,4,3,2,2140.0,1361,779.0,0.46,1280,34,1.0,0.636
717124983,1,62,0,1,5,1,1,0,43,3,1,1,4760.0,0,4760.0,0.564,1459,20,0.538,0.0
787523283,1,38,1,1,2,2,3,0,27,6,2,5,26372.0,1365,25007.0,1.394,2291,56,1.0,0.052
719493858,1,52,0,2,2,1,4,0,43,5,2,2,8203.0,654,7549.0,0.588,2910,63,0.909,0.08
709897983,1,35,0,2,1,1,1,0,24,5,2,3,2655.0,1527,1128.0,0.715,1921,26,0.444,0.575
717225258,1,35,1,2,2,2,0,0,27,6,2,2,13655.0,1048,12607.0,0.509,2383,59,0.595,0.077
803148033,1,54,1,1,0,1,3,0,48,6,1,5,12169.0,1935,10234.0,0.435,1599,38,0.652,0.159
712060158,1,35,1,0,1,2,2,0,18,6,2,3,2598.0,1645,953.0,0.765,2483,59,0.903,0.633
710982858,1,33,0,3,2,2,1,0,36,6,1,2,8232.0,2259,5973.0,1.158,2849,67,1.31,0.274
712319058,1,37,0,1,5,1,4,0,29,5,3,0,4671.0,1933,2738.0,0.986,2468,58,0.706,0.414
744483633,1,35,1,3,2,1,0,0,28,4,3,2,14869.0,0,14869.0,1.624,2753,48,1.087,0.0
714947883,1,59,1,1,2,1,1,0,36,6,2,2,2300.0,1965,335.0,0.596,1693,27,0.688,0.854
714802458,1,48,0,3,3,2,1,0,30,5,2,1,2657.0,2115,542.0,0.688,3580,77,0.711,0.796
721485708,1,58,1,2,5,1,3,0,46,6,1,3,9149.0,1806,7343.0,0.35,1220,36,0.333,0.197
713375658,1,37,1,2,2,0,1,0,17,6,3,3,3176.0,0,3176.0,0.652,2298,67,0.457,0.0
717828108,1,57,1,2,2,1,3,0,42,6,1,0,21875.0,2517,19358.0,0.409,1327,31,0.409,0.115
718875483,1,50,1,1,0,1,2,0,40,4,2,4,17404.0,1745,15659.0,0.54,4491,78,0.66,0.1
811111083,1,56,1,2,3,1,2,0,51,5,6,3,2863.0,2517,346.0,0.583,1458,39,0.696,0.879
715749108,1,48,1,3,2,1,2,1,37,5,1,2,34516.0,2429,32087.0,0.742,3205,57,0.727,0.07
780197133,1,40,1,4,2,2,2,0,30,4,1,1,13919.0,1266,12653.0,0.438,3699,67,0.523,0.091
719146008,0,48,1,3,2,1,3,0,39,4,4,3,18672.0,2517,16155.0,0.799,1126,35,0.591,0.135
717727308,1,50,0,1,5,1,4,0,36,6,2,2,4204.0,499,3705.0,0.635,4740,67,0.523,0.119
718445883,1,61,0,1,5,1,4,0,36,3,2,4,6859.0,2489,4370.0,0.65,1617,26,1.0,0.363
795997908,1,36,1,2,3,1,3,0,30,6,3,3,16050.0,1480,14570.0,1.326,3215,56,0.806,0.092
710159658,1,46,1,5,3,1,0,0,32,5,2,2,34516.0,1024,33492.0,0.72,2436,71,0.651,0.03
715161633,1,44,0,4,3,2,1,0,38,6,3,3,7881.0,2517,5364.0,0.738,3068,77,0.711,0.319
773270058,1,57,1,5,3,1,3,0,50,4,2,3,13427.0,0,13427.0,0.521,1337,27,0.588,0.0
714120258,1,37,1,2,5,0,3,0,36,3,3,2,2281.0,1677,604.0,1.027,2735,58,1.071,0.735
720076458,1,57,1,2,5,1,3,0,52,6,2,4,10974.0,0,10974.0,0.591,1327,26,1.0,0.0
719978583,1,46,1,2,3,1,2,0,40,4,1,3,5265.0,0,5265.0,0.524,3281,68,0.744,0.0
826706208,1,55,1,3,2,2,3,0,51,6,2,3,17198.0,0,17198.0,0.803,4042,62,0.722,0.0
721218408,1,53,1,4,3,1,0,0,41,6,3,4,3401.0,1713,1688.0,0.773,1924,54,0.317,0.504
719706483,1,33,1,3,3,1,0,0,20,6,3,2,27499.0,1188,26311.0,0.544,2202,46,0.394,0.043
